timestamp,time,service,service_id,cpu_usage_millicores,memory_usage_bytes,pod_replicas_count,allocated_cpu_quota_millicores,error_rate_ratio,request_per_second,latency_p50_seconds,latency_p95_seconds,latency_p99_seconds,cpu_usage_millicores_norm,memory_usage_bytes_norm,pod_replicas_count_norm,allocated_cpu_quota_millicores_norm,error_rate_ratio_norm,request_per_second_norm,latency_p50_seconds_norm,latency_p95_seconds_norm,latency_p99_seconds_norm,target_cpu_usage_millicores,target_request_per_second,target_error_rate_ratio,target_latency_p99_seconds,target_cpu_usage_millicores_norm,target_request_per_second_norm,target_error_rate_ratio_norm,target_latency_p99_seconds_norm
1779812154,2026-05-26 16:15:54+00:00,adservice,0,11.59239868225906,140505088.0,1.0,300.00000000000006,0.0,4.533706716451083,0.0033835349709713,0.0090207371415553,0.018474712471247,0.008440472890689048,0.4414936883507341,0.1,0.25000000000000006,0.0,0.006588732330258804,0.0012963735520962836,0.000762530612134852,0.0006053313391627458,15.56601953805119,7.488888888888888,0.0,0.0132250000000001,0.0113336824869496,0.010883431025852184,0.0,0.00043332241153342397
1779812169,2026-05-26 16:16:09+00:00,adservice,0,15.56601953805119,140378112.0,1.0,300.00000000000006,0.0,7.488888888888888,0.0033787878787878,0.0087282608695652,0.0132250000000001,0.0113336824869496,0.44109470562797304,0.1,0.25000000000000006,0.0,0.010883431025852184,0.0012945547428305749,0.0007378073431585122,0.00043332241153342397,15.690769334189287,8.399999999999999,0.0,0.009837037037037,0.01142451332371456,0.012207527975584942,0.0,0.00032231445075481653
1779812184,2026-05-26 16:16:24+00:00,adservice,0,15.690769334189287,140386304.0,1.0,300.00000000000006,0.0,8.399999999999999,0.0033499999999999,0.0084444444444444,0.009837037037037,0.01142451332371456,0.44112044644879633,0.1,0.25000000000000006,0.0,0.012207527975584942,0.001283524904214521,0.0007138160984314793,0.00032231445075481653,16.297656607544468,8.577777777777776,0.0,0.0096463636363636,0.011866390429468169,0.012465888356020602,0.0,0.00031606696056237226
1779812199,2026-05-26 16:16:39+00:00,adservice,0,16.297656607544468,140374016.0,1.0,300.00000000000006,0.0,8.577777777777776,0.0033293413173652,0.0082318181818181,0.0096463636363636,0.011866390429468169,0.4410818352175614,0.1,0.25000000000000006,0.0,0.012465888356020602,0.0012756097001399235,0.0006958426189195351,0.00031606696056237226,16.794290298329287,8.399999999999999,0.0,0.0096625,0.012227991450841533,0.012207527975584942,0.0,0.0003165956749672346
1779812214,2026-05-26 16:16:54+00:00,adservice,0,16.794290298329287,140611584.0,1.0,300.00000000000006,0.0,8.399999999999999,0.0033478260869565,0.0083125,0.0096625,0.012227991450841533,0.44182831902143693,0.1,0.25000000000000006,0.0,0.012207527975584942,0.0012826919873396552,0.0007026627218934911,0.0003165956749672346,15.468545448556211,8.666666666666666,0.0,0.009695238095238,0.011262711203742608,0.012595068546238434,0.0,0.00031766835174436433
1779812229,2026-05-26 16:17:09+00:00,adservice,0,15.468545448556211,140386304.0,1.0,300.00000000000006,0.0,8.666666666666666,0.0033925233644859,0.0084761904761904,0.009695238095238,0.011262711203742608,0.44112044644879633,0.1,0.25000000000000006,0.0,0.012595068546238434,0.0012998173810290805,0.0007164996175985122,0.00031766835174436433,13.88396290169048,8.577777777777776,0.0,0.0098330357142857,0.010108970170806288,0.012465888356020602,0.0,0.0003221833458153899
1779812244,2026-05-26 16:17:24+00:00,adservice,0,13.88396290169048,140386304.0,1.0,300.00000000000006,0.0,8.577777777777776,0.0033525835866261,0.0084508928571428,0.0098330357142857,0.010108970170806288,0.44112044644879633,0.1,0.25000000000000006,0.0,0.012465888356020602,0.001284514784147931,0.0007143611882622822,0.0003221833458153899,14.966642808269937,8.2,0.0,0.0099222222222222,0.010897273838688493,0.011916872547594826,0.0,0.00032510557739915465
1779812259,2026-05-26 16:17:39+00:00,adservice,0,14.966642808269937,140382208.0,1.0,300.00000000000006,0.0,8.2,0.0032981366459627,0.0082777777777777,0.0099222222222222,0.010897273838688493,0.4411075760383847,0.1,0.25000000000000006,0.0,0.011916872547594826,0.0012636538873420308,0.0006997276228045393,0.00032510557739915465,15.04491613537073,7.999642500913499,0.0,0.0158502755351457,0.010954264968269754,0.011625697574354743,0.0,0.000519340613864538
1779812274,2026-05-26 16:17:54+00:00,adservice,0,15.04491613537073,140382208.0,1.0,300.00000000000006,0.0,7.999642500913499,0.0032662668012148,0.0083379369281289,0.0158502755351457,0.010954264968269754,0.4411075760383847,0.1,0.25000000000000006,0.0,0.011625697574354743,0.0012514432188562453,0.0007048129271453002,0.000519340613864538,12.55446672565228,7.288663718715048,0.0,0.0119502124893755,0.009140958567711698,0.010592448363195827,0.0,0.0003915534891669561
1779812289,2026-05-26 16:18:09+00:00,adservice,0,12.55446672565228,140378112.0,1.0,300.00000000000006,0.0,7.288663718715048,0.0032745195947395,0.0082369087674856,0.0119502124893755,0.009140958567711698,0.44109470562797304,0.1,0.25000000000000006,0.0,0.010592448363195827,0.001254605208712452,0.0006962729304721555,0.0003915534891669561,11.571545983933598,5.088888888888889,0.0,0.0122,0.008425289955755734,0.007395565889970772,0.0,0.000399737876802097
1779812304,2026-05-26 16:18:24+00:00,adservice,0,11.571545983933598,140374016.0,1.0,300.00000000000006,0.0,5.088888888888889,0.0032555066079295,0.0081153846153846,0.0122,0.008425289955755734,0.4410818352175614,0.1,0.25000000000000006,0.0,0.007395565889970772,0.0012473205394365901,0.0006860003901424008,0.000399737876802097,7.774332455063268,2.4000612400114574,0.0,0.0095466509615669,0.005660523255690692,0.003487954134590114,0.0,0.0003127998349137254
1779812319,2026-05-26 16:18:39+00:00,adservice,0,7.774332455063268,140374016.0,1.0,300.00000000000006,0.0,2.4000612400114574,0.0032479242305584,0.0077332548078347,0.0095466509615669,0.005660523255690692,0.4410818352175614,0.1,0.25000000000000006,0.0,0.003487954134590114,0.00124441541400705,0.000653698631262443,0.0003127998349137254,5.063269407002014,0.311111111111111,0.0,0.0049599999999999,0.00368658716279826,0.0004521306657624052,0.0,0.00016251638269986567
1779812334,2026-05-26 16:18:54+00:00,adservice,0,5.063269407002014,140374016.0,1.0,300.00000000000006,0.0,0.311111111111111,0.003,0.0048,0.0049599999999999,0.00368658716279826,0.4410818352175614,0.1,0.25000000000000006,0.0,0.0004521306657624052,0.0011494252873563218,0.0004057480980557903,0.00016251638269986567,4.825521550895966,0.0,0.0,0.0,0.0035134819764356144,0.0,0.0,0.0
1779812349,2026-05-26 16:19:09+00:00,adservice,0,4.825521550895966,140136448.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0035134819764356144,0.44033535141368585,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.918670956234658,0.0,0.0,0.0,0.0035813044394214905,0.0,0.0,0.0
1779812364,2026-05-26 16:19:24+00:00,adservice,0,4.918670956234658,140140544.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.0035813044394214905,0.4403482218240975,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.830013842937452,0.0,0.0,0.0,0.00351675283264342,0.0,0.0,0.0
1779812379,2026-05-26 16:19:39+00:00,adservice,0,4.830013842937452,140140544.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.00351675283264342,0.4403482218240975,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,4.556364057357362,0.0,0.0,0.0,0.003317507304600425,0.0,0.0,0.0
1779812394,2026-05-26 16:19:54+00:00,adservice,0,4.556364057357362,140140544.0,1.0,300.00000000000006,0.0,0.0,0.0,0.0,0.0,0.003317507304600425,0.4403482218240975,0.1,0.25000000000000006,0.0,0.0,0.0,0.0,0.0,5.607499317693419,0.3555555555555555,0.0,0.0244,0.004082843186542757,0.0005167207608713203,0.0,0.000799475753604194
1779812409,2026-05-26 16:20:09+00:00,adservice,0,5.607499317693419,140279808.0,1.0,300.00000000000006,0.0,0.3555555555555555,0.0036666666666666,0.022,0.0244,0.004082843186542757,0.4407858157780935,0.1,0.25000000000000006,0.0,0.0005167207608713203,0.0014048531289910344,0.0018596787827557058,0.000799475753604194,7.668846432822865,1.3555555555555554,0.0,0.0211749999999999,0.00558371845148487,0.0019699979008219086,0.0,0.000693807339449538
1779812424,2026-05-26 16:20:24+00:00,adservice,0,7.668846432822865,140402688.0,1.0,300.00000000000006,0.0,1.3555555555555554,0.0033181818181818,0.00945,0.0211749999999999,0.00558371845148487,0.4411719280904429,0.1,0.25000000000000006,0.0,0.0019699979008219086,0.0012713340299547128,0.0007988165680473373,0.000693807339449538,9.989568498353128,3.1059399999999995,0.0,0.01560718,0.007273445678595288,0.00451379160005813,0.0,0.0005113754914809961
1779812439,2026-05-26 16:20:39+00:00,adservice,0,9.989568498353128,140390400.0,1.0,300.00000000000006,0.0,3.1059399999999995,0.0033255044430352,0.0086278292561994,0.01560718,0.007273445678595288,0.441133316859208,0.1,0.25000000000000006,0.0,0.00451379160005813,0.00127413963334682,0.000729317773136044,0.0005113754914809961,11.029958907487002,3.866886111111111,0.0,0.009859142547838,0.008030958190433441,0.005619657188070209,0.0,0.00032303874665262123
1779812454,2026-05-26 16:20:54+00:00,adservice,0,11.029958907487002,140402688.0,1.0,300.00000000000006,0.0,3.866886111111111,0.0033627049169725,0.0085047964131944,0.009859142547838,0.008030958190433441,0.4411719280904429,0.1,0.25000000000000006,0.0,0.005619657188070209,0.0012883926884952107,0.0007189177018761116,0.00032303874665262123,10.582496640546555,3.866417799899269,0.0,0.0098714237189132,0.007705159083860521,0.005618976602091656,0.0,0.0003234411441321494
1779812469,2026-05-26 16:21:09+00:00,adservice,0,10.582496640546555,140402688.0,1.0,300.00000000000006,0.0,3.866417799899269,0.0034055917801577,0.0086428464854637,0.0098714237189132,0.007705159083860521,0.4411719280904429,0.1,0.25000000000000006,0.0,0.005618976602091656,0.0013048244368420306,0.0007305871923468893,0.0003234411441321494,10.351876161187484,3.822222222222222,0.0,0.0098541666666666,0.007537243369656614,0.005554748179366693,0.0,0.00032287570991699214
1779812484,2026-05-26 16:21:24+00:00,adservice,0,10.351876161187484,140390400.0,1.0,300.00000000000006,0.0,3.822222222222222,0.0033448275862068,0.0084374999999999,0.0098541666666666,0.007537243369656614,0.441133316859208,0.1,0.25000000000000006,0.0,0.005554748179366693,0.001281543136477701,0.0007132290786136856,0.00032287570991699214,10.203956075248648,4.088888888888889,0.0,0.0112749999999999,0.007429542150126797,0.0059422887500201835,0.0,0.0003694298820445577
1779812499,2026-05-26 16:21:39+00:00,adservice,0,10.203956075248648,140390400.0,1.0,300.00000000000006,0.0,4.088888888888889,0.0033164556962025,0.008445652173913,0.0112749999999999,0.007429542150126797,0.441133316859208,0.1,0.25000000000000006,0.0,0.0059422887500201835,0.0012706726805373563,0.0007139181888345731,0.0003694298820445577,10.190173972046866,4.222502740984384,0.0,0.0097700078223265,0.007419507344420076,0.006136466706851306,0.0,0.000320118211740711
1779812514,2026-05-26 16:21:54+00:00,adservice,0,10.190173972046866,140402688.0,1.0,300.00000000000006,0.0,4.222502740984384,0.0032456167892773,0.0078500257781214,0.0097700078223265,0.007419507344420076,0.4411719280904429,0.1,0.25000000000000006,0.0,0.006136466706851306,0.0012435313368878544,0.0006635693810753509,0.000320118211740711,10.30222250299024,4.199999999999999,0.0,0.0097833333333333,0.0075010903380516225,0.006103763987792471,0.0,0.0003205548274355603
1779812529,2026-05-26 16:22:09+00:00,adservice,0,10.30222250299024,140394496.0,1.0,300.00000000000006,0.0,4.199999999999999,0.0032603550295857,0.0079642857142857,0.0097833333333333,0.0075010903380516225,0.4411461872696196,0.1,0.25000000000000006,0.0,0.006103763987792471,0.0012491781722550575,0.0006732278710300676,0.0003205548274355603,9.21653536726822,4.044444444444444,0.0,0.0094558823529411,0.006710597094331869,0.005877698654911269,0.0,0.0003098257651684502
1779812544,2026-05-26 16:22:24+00:00,adservice,0,9.21653536726822,140283904.0,1.0,300.00000000000006,0.0,4.044444444444444,0.0032023809523809,0.0072794117647058,0.0094558823529411,0.006710597094331869,0.44079868618850515,0.1,0.25000000000000006,0.0,0.005877698654911269,0.001226965882138276,0.000615334891352984,0.0003098257651684502,11.047281730286947,4.422018783515539,0.0,0.0094611326456544,0.00804357100856028,0.006426418810515243,0.0,0.00030999779310794234
1779812559,2026-05-26 16:22:39+00:00,adservice,0,11.047281730286947,140398592.0,1.0,300.00000000000006,0.0,4.422018783515539,0.0032045544647461,0.0073056632282721,0.0094611326456544,0.00804357100856028,0.4411590576800313,0.1,0.25000000000000006,0.0,0.006426418810515243,0.0012277986454965902,0.0006175539499807354,0.00030999779310794234,10.129088391700453,4.488888888888889,0.0,0.0095238095238095,0.007375030683544449,0.00652359960600042,0.0,0.0003120514260750164
1779812574,2026-05-26 16:22:54+00:00,adservice,0,10.129088391700453,140398592.0,1.0,300.00000000000006,0.0,4.488888888888889,0.0032346368715083,0.0076190476190476,0.0095238095238095,0.007375030683544449,0.4411590576800313,0.1,0.25000000000000006,0.0,0.00652359960600042,0.0012393244718422606,0.0006440446000885546,0.0003120514260750164,11.383830957482909,4.688888888888888,0.0,0.0095023809523809,0.008288613877287455,0.006814255033990536,0.0,0.00031134931036634665
1779812589,2026-05-26 16:23:09+00:00,adservice,0,11.383830957482909,140394496.0,1.0,300.00000000000006,0.0,4.688888888888888,0.0032234042553191,0.0075119047619047,0.0095023809523809,0.008288613877287455,0.4411461872696196,0.1,0.25000000000000006,0.0,0.006814255033990536,0.0012350207874785824,0.0006349877228998056,0.00031134931036634665,10.9263244493315,4.061067484764077,0.0,0.009669893232007,0.007955501517610288,0.005901856539404268,0.0,0.0003168379171692988
1779812604,2026-05-26 16:23:24+00:00,adservice,0,10.9263244493315,140488704.0,1.0,300.00000000000006,0.0,4.061067484764077,0.0033570067253873,0.008349466160035,0.009669893232007,0.007955501517610288,0.4414422067090875,0.1,0.25000000000000006,0.0,0.005901856539404268,0.0012862094733284675,0.0007057875029615386,0.0003168379171692988,9.78228736124171,3.977723333333333,0.0,0.0096776299107142,0.007122523434934223,0.005780734389381387,0.0,0.0003170914125397838
1779812619,2026-05-26 16:23:39+00:00,adservice,0,9.78228736124171,140488704.0,1.0,300.00000000000006,0.0,3.977723333333333,0.0033671475097072,0.0083881495535714,0.0096776299107142,0.007122523434934223,0.4414422067090875,0.1,0.25000000000000006,0.0,0.005780734389381387,0.0012900948313054408,0.0007090574432435672,0.0003170914125397838,11.01616219507063,3.9330153581047886,0.0,0.0186255132534938,0.008020912747697829,0.005715761311008267,0.0,0.0006102723870738466
1779812634,2026-05-26 16:23:54+00:00,adservice,0,11.01616219507063,140619776.0,1.0,300.00000000000006,0.0,3.9330153581047886,0.003575811210234,0.0093383298785014,0.0186255132534938,0.008020912747697829,0.4418540598422602,0.1,0.25000000000000006,0.0,0.005715761311008267,0.0013700426092850574,0.0007893769973373964,0.0006102723870738466,11.83931471626052,4.222222222222221,0.0,0.0194499999999999,0.008620253464872996,0.006136059035346928,0.0,0.0006372870249017005
1779812649,2026-05-26 16:24:09+00:00,adservice,0,11.83931471626052,140480512.0,1.0,300.00000000000006,0.0,4.222222222222221,0.0036618705035971,0.0094817073170731,0.0194499999999999,0.008620253464872996,0.4414164658882642,0.1,0.25000000000000006,0.0,0.006136059035346928,0.0014030155186195786,0.0008014968146300168,0.0006372870249017005,11.427646225694376,4.355555555555555,0.0,0.0218666666666666,0.008320515953266185,0.006329829320673674,0.0,0.0007164700742682373
1779812664,2026-05-26 16:24:24+00:00,adservice,0,11.427646225694376,140480512.0,1.0,300.00000000000006,0.0,4.355555555555555,0.0039606299212598,0.0099615384615384,0.0218666666666666,0.008320515953266185,0.4414164658882642,0.1,0.25000000000000006,0.0,0.006329829320673674,0.0015174827284520306,0.0008420573509330854,0.0007164700742682373,13.020350826620149,4.089206963058451,0.0,0.0213997958055401,0.009480170686980878,0.005942750999939617,0.0,0.0007011728638774607
1779812679,2026-05-26 16:24:39+00:00,adservice,0,13.020350826620149,140480512.0,1.0,300.00000000000006,0.0,4.089206963058451,0.0040966798196399,0.0098666214630416,0.0213997958055401,0.009480170686980878,0.4414164658882642,0.1,0.25000000000000006,0.0,0.005942750999939617,0.0015696091262988124,0.0008340339360136602,0.0007011728638774607,12.993194147785683,4.199999999999999,0.0,0.0238624999999999,0.009460397798057187,0.006103763987792471,0.0,0.0007818643512450819
1779812694,2026-05-26 16:24:54+00:00,adservice,0,12.993194147785683,140488704.0,1.0,300.00000000000006,0.0,4.199999999999999,0.004007874015748,0.0143124999999999,0.0238624999999999,0.009460397798057187,0.4414422067090875,0.1,0.25000000000000006,0.0,0.006103763987792471,0.0015355839140796935,0.0012098478444632207,0.0007818643512450819,11.66500093387296,4.199999999999999,0.0,0.023575,0.008493334887014963,0.006103763987792471,0.0,0.0007724442988204456
1779812709,2026-05-26 16:25:09+00:00,adservice,0,11.66500093387296,140492800.0,1.0,300.00000000000006,0.0,4.199999999999999,0.0039999999999999,0.0118749999999999,0.023575,0.008493334887014963,0.44145507711949916,0.1,0.25000000000000006,0.0,0.006103763987792471,0.001532567049808391,0.0010038038884192645,0.0007724442988204456,10.21049562342861,3.844444444444444,0.0,0.0236499999999999,0.0074343036219018145,0.005587043226921151,0.0,0.0007749017038007831
1779812724,2026-05-26 16:25:24+00:00,adservice,0,10.21049562342861,140484608.0,1.0,300.00000000000006,0.0,3.844444444444444,0.003991304347826,0.01075,0.0236499999999999,0.0074343036219018145,0.44142933629867587,0.1,0.25000000000000006,0.0,0.005587043226921151,0.0015292353823088123,0.0009087066779374471,0.0007749017038007831,11.298864080185696,3.733171372421217,0.0,0.0208251225835123,0.008226749146433161,0.00542533261505772,0.0,0.0006823434660390661
1779812739,2026-05-26 16:25:39+00:00,adservice,0,11.298864080185696,140730368.0,1.0,300.00000000000006,0.0,3.733171372421217,0.0039557983366462,0.0097552347780357,0.0208251225835123,0.008226749146433161,0.4422015609233747,0.1,0.25000000000000006,0.0,0.00542533261505772,0.0015156315466077395,0.0008246183244324344,0.0006823434660390661,11.364734795296592,3.7777777777777777,0.0,0.0213785714285714,0.008274709883500864,0.005490158084257779,0.0,0.0007004774386818938
1779812754,2026-05-26 16:25:54+00:00,adservice,0,11.364734795296592,140722176.0,1.0,300.00000000000006,0.0,3.7777777777777777,0.0037479674796747,0.0098141025641025,0.0213785714285714,0.008274709883500864,0.4421758201025514,0.1,0.25000000000000006,0.0,0.005490158084257779,0.0014360028657757473,0.0008295944686477178,0.0007004774386818938,11.608952618316296,4.155555555555555,0.0,0.0204749999999999,0.008452525879233959,0.006039173892683556,0.0,0.0006708715596330242
1779812769,2026-05-26 16:26:09+00:00,adservice,0,11.608952618316296,140722176.0,1.0,300.00000000000006,0.0,4.155555555555555,0.0038062015503875,0.0096684782608695,0.0204749999999999,0.008452525879233959,0.4421758201025514,0.1,0.25000000000000006,0.0,0.006039173892683556,0.00145831477026341,0.0008172847219669908,0.0006708715596330242,11.411831607968251,4.022403966772355,0.0,0.0194197519779535,0.00830900126542179,0.005845667732556831,0.0,0.00063629593636807
1779812784,2026-05-26 16:26:24+00:00,adservice,0,11.411831607968251,140722176.0,1.0,300.00000000000006,0.0,4.022403966772355,0.0038396493742315,0.009569961721314,0.0194197519779535,0.00830900126542179,0.4421758201025514,0.1,0.25000000000000006,0.0,0.005845667732556831,0.0014711300284411877,0.0008089570347687236,0.00063629593636807,12.073224158886678,4.133333333333333,0.0,0.0112749999999999,0.00879056388668274,0.006006878845129099,0.0,0.0003694298820445577
1779812799,2026-05-26 16:26:39+00:00,adservice,0,12.073224158886678,140488704.0,1.0,300.00000000000006,0.0,4.133333333333333,0.0036521739130434,0.0091686046511627,0.0112749999999999,0.00879056388668274,0.4414422067090875,0.1,0.25000000000000006,0.0,0.006006878845129099,0.0013993003498250574,0.0007750299789655706,0.0003694298820445577,12.075532272386882,4.511111111111111,0.0,0.0246999999999999,0.008792244433561872,0.006555894653554877,0.0,0.0008093053735255538
1779812814,2026-05-26 16:26:54+00:00,adservice,0,12.075532272386882,140607488.0,1.0,300.00000000000006,0.0,4.511111111111111,0.0037814569536423,0.0096634615384615,0.0246999999999999,0.008792244433561872,0.4418154486110253,0.1,0.25000000000000006,0.0,0.006555894653554877,0.0014488340818552875,0.0008168606541387574,0.0008093053735255538,13.71461261217304,4.777777777777777,0.0,0.0248249999999999,0.009985665532406485,0.006943435224208366,0.0,0.0008134010484927883
1779812829,2026-05-26 16:27:09+00:00,adservice,0,13.71461261217304,140603392.0,1.0,300.00000000000006,0.0,4.777777777777777,0.0038551724137931,0.0097824074074074,0.0248249999999999,0.009985665532406485,0.44180257820061364,0.1,0.25000000000000006,0.0,0.006943435224208366,0.0014770775531774331,0.0008269152499921724,0.0008134010484927883,12.534046783318376,4.665284810438937,0.0,0.024765643206194,0.009126090724185706,0.006779951766369622,0.0,0.0008114561994165793
1779812844,2026-05-26 16:27:24+00:00,adservice,0,12.534046783318376,140603392.0,1.0,300.00000000000006,0.0,4.665284810438937,0.0039106675190107,0.0098642049581212,0.024765643206194,0.009126090724185706,0.44180257820061364,0.1,0.25000000000000006,0.0,0.006779951766369622,0.0014983400455979695,0.0008338296667896196,0.0008114561994165793,10.717132128833075,4.3107398190938895,0.0,0.0193004852470671,0.007803187733508861,0.006264699635363885,0.0,0.0006323881142551474
1779812859,2026-05-26 16:27:39+00:00,adservice,0,10.717132128833075,140480512.0,1.0,300.00000000000006,0.0,4.3107398190938895,0.003533390850299,0.0093572583921588,0.0193004852470671,0.007803187733508861,0.4414164658882642,0.1,0.25000000000000006,0.0,0.006264699635363885,0.0013537895978157088,0.000790977040757295,0.0006323881142551474,10.075506666231028,4.044444444444444,0.0,0.0109749999999997,0.0073360176100937275,0.005877698654911269,0.0,0.0003596002621231881
1779812874,2026-05-26 16:27:54+00:00,adservice,0,10.075506666231028,140488704.0,1.0,300.00000000000006,0.0,4.044444444444444,0.0033974358974358,0.0087327586206896,0.0109749999999997,0.0073360176100937275,0.4414422067090875,0.1,0.25000000000000006,0.0,0.005877698654911269,0.0013016995775616093,0.0007381875419010651,0.0003596002621231881,10.028973675885924,3.690037257750501,0.0,0.0120961709508138,0.007302136749514663,0.005362646792254761,0.0,0.0003963358765011075
1779812889,2026-05-26 16:28:09+00:00,adservice,0,10.028973675885924,140480512.0,1.0,300.00000000000006,0.0,3.690037257750501,0.0033887613850437,0.0087303087317198,0.0120961709508138,0.007302136749514663,0.4414164658882642,0.1,0.25000000000000006,0.0,0.005362646792254761,0.0012983760095952874,0.0007379804506948267,0.0003963358765011075,10.386967613153807,3.755907223012486,0.0,0.0166497481182954,0.007562793599348934,0.005458374106979343,0.0,0.0005455356526309109
1779812904,2026-05-26 16:28:24+00:00,adservice,0,10.386967613153807,140480512.0,1.0,300.00000000000006,0.0,3.755907223012486,0.0034740346625928,0.0090775050736055,0.0166497481182954,0.007562793599348934,0.4414164658882642,0.1,0.25000000000000006,0.0,0.005458374106979343,0.0013310477634455172,0.0007673292538973373,0.0005455356526309109,10.783357992217056,3.844444444444444,0.0,0.0198099999999999,0.007851407055486669,0.005587043226921151,0.0,0.0006490825688073362
1779812919,2026-05-26 16:28:39+00:00,adservice,0,10.783357992217056,140599296.0,1.0,300.00000000000006,0.0,3.844444444444444,0.0034366197183098,0.0092980769230769,0.0198099999999999,0.007851407055486669,0.441789707790202,0.1,0.25000000000000006,0.0,0.005587043226921151,0.0013167125357508812,0.000785974380648935,0.0006490825688073362,11.620181984549616,4.088888888888889,0.0,0.0196599999999999,0.008460702026713859,0.0059422887500201835,0.0,0.0006441677588466546
1779812934,2026-05-26 16:28:54+00:00,adservice,0,11.620181984549616,140607488.0,1.0,300.00000000000006,0.0,4.088888888888889,0.0035428571428571,0.0094090909090909,0.0196599999999999,0.008460702026713859,0.4418154486110253,0.1,0.25000000000000006,0.0,0.0059422887500201835,0.0013574165298303065,0.0007953584876661792,0.0006441677588466546,11.387205199687966,3.9777777777777774,0.0,0.0181375,0.0082910706768368,0.005780813512247896,0.0,0.0005942824377457405
1779812949,2026-05-26 16:29:09+00:00,adservice,0,11.387205199687966,140607488.0,1.0,300.00000000000006,0.0,3.9777777777777774,0.0035594405594405,0.0092847222222222,0.0181375,0.0082910706768368,0.4418154486110253,0.1,0.25000000000000006,0.0,0.005780813512247896,0.001363770329287548,0.000784845496383956,0.0005942824377457405,11.809248266057626,4.110793135882567,0.0,0.0203503577221321,0.008598361959515684,0.005974121691443928,0.0,0.0006667876055744462
1779812964,2026-05-26 16:29:24+00:00,adservice,0,11.809248266057626,140750848.0,1.0,300.00000000000006,0.0,4.110793135882567,0.0036197750237701,0.0095658800574418,0.0203503577221321,0.008598361959515684,0.44226591297543294,0.1,0.25000000000000006,0.0,0.005974121691443928,0.0013868869822873948,0.0008086120082368385,0.0006667876055744462,11.668166434305768,4.177590140135692,0.0,0.0193302586436761,0.008495639700826228,0.006071196250742176,0.0,0.0006333636514965958
1779812979,2026-05-26 16:29:39+00:00,adservice,0,11.668166434305768,140603392.0,1.0,300.00000000000006,0.0,4.177590140135692,0.0035200283961283,0.0093456499177848,0.0193302586436761,0.008495639700826228,0.44180257820061364,0.1,0.25000000000000006,0.0,0.006071196250742176,0.0013486698835740614,0.000789995766507591,0.0006333636514965958,12.135438786572209,4.444444444444445,0.0,0.0174624999999999,0.008835862611543514,0.006459009510891505,0.0,0.0005721657929226705
1779812994,2026-05-26 16:29:54+00:00,adservice,0,12.135438786572209,140607488.0,1.0,300.00000000000006,0.0,4.444444444444445,0.0036622516556291,0.0093423913043478,0.0174624999999999,0.008835862611543514,0.4418154486110253,0.1,0.25000000000000006,0.0,0.006459009510891505,0.0014031615538808813,0.0007897203131316822,0.0005721657929226705,10.52331152524233,3.911380782689653,0.0,0.0111989848420866,0.007662066159354557,0.005684320277124913,0.0,0.0003669392150093906
