timestamp,time,service,service_id,cpu_usage_millicores,memory_usage_bytes,pod_replicas_count,allocated_cpu_quota_millicores,error_rate_ratio,request_per_second,latency_p50_seconds,latency_p95_seconds,latency_p99_seconds,cpu_usage_millicores_norm,memory_usage_bytes_norm,pod_replicas_count_norm,allocated_cpu_quota_millicores_norm,error_rate_ratio_norm,request_per_second_norm,latency_p50_seconds_norm,latency_p95_seconds_norm,latency_p99_seconds_norm,target_cpu_usage_millicores,target_request_per_second,target_error_rate_ratio,target_latency_p99_seconds,target_cpu_usage_millicores_norm,target_request_per_second_norm,target_error_rate_ratio_norm,target_latency_p99_seconds_norm
1779846258,2026-05-27 01:44:18+00:00,frontend,5,697.2417205530032,259325952.0,4.0,1000.0,0.0688210652285476,37.133333333333326,0.0968621399176954,2.338338088445079,2.483074179743224,0.5076645482864094,0.8148514239822079,0.4,0.8333333333333334,0.0688210652285476,0.05396502446349851,0.037111931002948434,0.19766171499958402,0.08135891807808729,699.4203832625448,37.50940079788284,0.0574642319509587,2.4827597365209666,0.5092508415154356,0.0545115547128075,0.0574642319509587,0.08134861522021516
1779846273,2026-05-27 01:44:33+00:00,frontend,5,699.4203832625448,259911680.0,4.0,1000.0,0.0574642319509587,37.50940079788284,0.0970077691998171,2.33554173103839,2.4827597365209666,0.5092508415154356,0.8166918926710734,0.4,0.8333333333333334,0.0574642319509587,0.0545115547128075,0.037167727662765174,0.19742533652057395,0.08134861522021516,675.7943770241205,37.75775834188956,0.0694525176820567,2.487556396142755,0.4920486497485278,0.05487248705404674,0.0694525176820567,0.08150577969012959
1779846288,2026-05-27 01:44:48+00:00,frontend,5,675.7943770241205,260079616.0,4.0,1000.0,0.0694525176820567,37.75775834188956,0.0974639384460918,2.3432302372531533,2.487556396142755,0.4920486497485278,0.817219579497951,0.4,0.8333333333333334,0.0694525176820567,0.05487248705404674,0.03734250515175931,0.19807525251505945,0.08150577969012959,699.2927799801558,38.6662647092228,0.0706895471459023,2.4885421219093886,0.5091579330436613,0.05619279858919169,0.0706895471459023,0.08153807738890527
1779846303,2026-05-27 01:45:03+00:00,frontend,5,699.2927799801558,260136960.0,4.0,1000.0,0.0706895471459023,38.6662647092228,0.0962693455933802,2.340291641618768,2.4885421219093886,0.5091579330436613,0.817399765243714,0.4,0.8333333333333334,0.0706895471459023,0.05619279858919169,0.0368848067407587,0.19782685051722468,0.08153807738890527,684.2044803148617,38.46309819453486,0.0797197579443002,2.4889841989047343,0.49817208034982613,0.05589754133779226,0.0797197579443002,0.08155256221837269
1779846318,2026-05-27 01:45:18+00:00,frontend,5,684.2044803148617,258666496.0,4.0,1000.0,0.0797197579443002,38.46309819453486,0.096108920428333,2.343221066162053,2.4889841989047343,0.49817208034982613,0.8127792879059327,0.4,0.8333333333333334,0.0797197579443002,0.05589754133779226,0.03682334116028084,0.1980744772748988,0.08155256221837269,687.2039281358511,38.04444444444444,0.0765186915867737,2.488510638297872,0.5003559905753122,0.055289121413231265,0.0765186915867737,0.08153704581578873
1779846333,2026-05-27 01:45:33+00:00,frontend,5,687.2039281358511,258883584.0,4.0,1000.0,0.0765186915867737,38.04444444444444,0.0954713493530499,2.340425531914893,2.488510638297872,0.5003559905753122,0.81346141965775,0.4,0.8333333333333334,0.0765186915867737,0.055289121413231265,0.0365790610548084,0.19783816837826654,0.08153704581578873,704.2633509595303,37.73291367272948,0.0789162816500079,2.482897109924067,0.5127770261021896,0.054836380864306755,0.0789162816500079,0.0813531163146811
1779846348,2026-05-27 01:45:48+00:00,frontend,5,704.2633509595303,258953216.0,4.0,1000.0,0.0789162816500079,37.73291367272948,0.0956711802274166,2.336451867011816,2.482897109924067,0.5127770261021896,0.813680216634748,0.4,0.8333333333333334,0.0789162816500079,0.054836380864306755,0.036655624608205595,0.19750227109144683,0.0813531163146811,682.7594701476264,37.470796947259664,0.0776973046573933,2.474316260620366,0.49711996253731633,0.05445545261918277,0.0776973046573933,0.08107196135715486
1779846363,2026-05-27 01:46:03+00:00,frontend,5,682.7594701476264,259706880.0,4.0,1000.0,0.0776973046573933,37.470796947259664,0.0948274572613536,2.3288452351672766,2.474316260620366,0.49711996253731633,0.8160483721504911,0.4,0.8333333333333334,0.0776973046573933,0.05445545261918277,0.0363323591039669,0.19685927600737757,0.08107196135715486,650.6818504881849,37.510705203225534,0.0752368331355425,2.474538810831179,0.4737641164734896,0.05451345037527326,0.0752368331355425,0.08107925330377388
1779846378,2026-05-27 01:46:18+00:00,frontend,5,650.6818504881849,259018752.0,4.0,1000.0,0.0752368331355425,37.510705203225534,0.0953999470773243,2.3294666530946926,2.474538810831179,0.4737641164734896,0.8138861432013343,0.4,0.8333333333333334,0.0752368331355425,0.05451345037527326,0.0365517038610438,0.19691180499532482,0.08107925330377388,680.2071676312185,36.82304599915054,0.0754379423595702,2.474497753949997,0.4952616206368132,0.053514090973914456,0.0754379423595702,0.08107790805864996
1779846393,2026-05-27 01:46:33+00:00,frontend,5,680.2071676312185,259026944.0,4.0,1000.0,0.0754379423595702,36.82304599915054,0.0944873963783222,2.328820837334894,2.474497753949997,0.4952616206368132,0.8139118840221576,0.4,0.8333333333333334,0.0754379423595702,0.053514090973914456,0.036202067577901224,0.19685721363777633,0.08107790805864996,669.8727920753037,37.28952507286808,0.0685342170370481,2.4795296082611338,0.487737119529429,0.05419201434801348,0.0685342170370481,0.08124277877657712
1779846408,2026-05-27 01:46:48+00:00,frontend,5,669.8727920753037,258772992.0,4.0,1000.0,0.0685342170370481,37.28952507286808,0.0969122873843511,2.337820199851741,2.4795296082611338,0.487737119529429,0.8131139185766355,0.4,0.8333333333333334,0.0685342170370481,0.05419201434801348,0.037131144591705405,0.19761793743463577,0.08124277877657712,683.3926155098901,37.287680303532966,0.0774736280029462,2.479573945478364,0.49758095826499354,0.05418933338691028,0.0774736280029462,0.08124423150322294
1779846423,2026-05-27 01:47:03+00:00,frontend,5,683.3926155098901,259469312.0,4.0,1000.0,0.0774736280029462,37.287680303532966,0.0981235169476944,2.33921020149723,2.479573945478364,0.49758095826499354,0.8153018883466155,0.4,0.8333333333333334,0.0774736280029462,0.05418933338691028,0.03759521722133885,0.197735435460459,0.08124423150322294,675.7670213699726,38.04444444444444,0.0794392523343605,2.4813121546961328,0.4920287319848646,0.055289121413231265,0.0794392523343605,0.08130118462307119
1779846438,2026-05-27 01:47:18+00:00,frontend,5,675.7670213699726,259244032.0,4.0,1000.0,0.0794392523343605,38.04444444444444,0.0967611336032388,2.3402624309392257,2.4813121546961328,0.4920287319848646,0.8145940157739749,0.4,0.8333333333333334,0.0794392523343605,0.055289121413231265,0.03707323126560874,0.19782438131354402,0.08130118462307119,634.3685710009202,37.71151507968255,0.0889805436220807,2.4761904356323767,0.4618863509614033,0.054805282778204546,0.0889805436220807,0.08113336945060212
1779846453,2026-05-27 01:47:33+00:00,frontend,5,634.3685710009202,259682304.0,4.0,1000.0,0.0889805436220807,37.71151507968255,0.0939306167305623,2.329004307792398,2.4761904356323767,0.4618863509614033,0.8159711496880212,0.4,0.8333333333333334,0.0889805436220807,0.054805282778204546,0.035988742042361035,0.19687272255218918,0.08113336945060212,682.8846725886183,37.68993591880579,0.0790094667197112,2.47400569021656,0.49721112294665054,0.054773922277003034,0.0790094667197112,0.0810617853937274
1779846468,2026-05-27 01:47:48+00:00,frontend,5,682.8846725886183,260292608.0,4.0,1000.0,0.0790094667197112,37.68993591880579,0.0936779860938003,2.3264872145920616,2.47400569021656,0.49721112294665054,0.8178888408393566,0.4,0.8333333333333334,0.0790094667197112,0.054773922277003034,0.035891948694942645,0.19665995051496718,0.0810617853937274,641.0953880722532,33.22222222222222,0.0789297658839118,2.4687917933130703,0.46678417398211275,0.048281096093914,0.0789297658839118,0.08089094997749248
1779846483,2026-05-27 01:48:03+00:00,frontend,5,641.0953880722532,260755456.0,4.0,1000.0,0.0789297658839118,33.22222222222222,0.096578947368421,2.32572188449848,2.4687917933130703,0.46678417398211275,0.8193431972158728,0.4,0.8333333333333334,0.0789297658839118,0.048281096093914,0.03700342811050613,0.19659525650874723,0.08089094997749248,460.9736339621469,23.665823341060523,0.0657287273212511,2.468306848855,0.33563678815967823,0.034393000059672316,0.0657287273212511,0.08087506057847314
1779846498,2026-05-27 01:48:18+00:00,frontend,5,460.9736339621469,262004736.0,4.0,1000.0,0.0657287273212511,23.665823341060523,0.0938204105258565,2.3144474492844225,2.468306848855,0.33563678815967823,0.8232686723914252,0.4,0.8333333333333334,0.0657287273212511,0.034393000059672316,0.0359465174428569,0.19564221887442287,0.08087506057847314,342.44663079862084,18.08884054283539,0.0356267400852806,2.439229271423859,0.24933679240923878,0.026288098449114065,0.0356267400852806,0.07992232213053274
1779846513,2026-05-27 01:48:33+00:00,frontend,5,342.44663079862084,260169728.0,4.0,1000.0,0.0356267400852806,18.08884054283539,0.0787940547004958,2.196146357119297,2.439229271423859,0.24933679240923878,0.8175027285270072,0.4,0.8333333333333334,0.0356267400852806,0.026288098449114065,0.03018929298869571,0.18564212655277235,0.07992232213053274,310.1155016575216,16.955555555555552,0.0,1.8541176470588248,0.22579636505502396,0.024641121284051087,0.0,0.06075090586693397
