timestamp,phase,error_injected,load_level,group,service,r_old,r_new,action,effective_delta,cpu_before,rps_before,err_before,lat_before,cpu_after,rps_after,err_after,lat_after
1782187440,error_injection,1,260,leaf,adservice,2,3,1,1,91.17540087402745,100.50420625659832,0,0.019559797990349563,205.27034115614717,102.55850074074074,0,0.06662825827937427
1782187440,error_injection,1,260,leaf,emailservice,2,3,1,1,15.872701061402918,5.9001533486682,0,0.015649739973997483,51.73638913486471,5.100270027002701,0,0.016601109999999756
1782187440,error_injection,1,260,leaf,currencyservice,2,1,-1,-1,420.61467866744783,756.4333333333333,0,0.02466790834057342,274.4283146313576,766.3336000266693,0,0.04675902882918352
1782187440,error_injection,1,260,leaf,shippingservice,2,3,1,1,28.277083681766523,30.666666666666664,0,0.02047000000000002,33.574821666116335,29.667200053338668,0,0.022344095447824695
1782187533,error_injection,1,260,leaf,adservice,3,2,-1,-1,182.91598602116272,100.36558896073595,0,0.024667881456121577,101.11401694174782,103.7,0,0.022202597402597425
1782187533,error_injection,1,260,leaf,emailservice,3,2,-1,-1,19.63420556191732,6.13358228030985,0,0.01575034616495901,15.185035531805424,5.533333333333333,0,0.020875000000000025
1782187533,error_injection,1,260,leaf,currencyservice,1,2,1,1,258.54300508505577,758.9,0,0.04789388020833326,423.42154411083817,768.7676,0,0.046067420626508426
1782187533,error_injection,1,260,leaf,shippingservice,3,2,-1,-1,32.84740292339974,30.733333333333334,0,0.01955961538461538,23.329865898690908,28.6,0,0.02379174311926606
1782187627,error_injection,1,260,leaf,adservice,2,1,-1,-1,87.38863773880563,99.8,0,0.022012692307692254,83.36800841465963,101.8,0,0.022574203821656043
1782187627,error_injection,1,260,leaf,emailservice,2,3,1,1,12.918103497041622,6.265920348281913,0,0.018062548108162144,15.951000015452642,5.691195555555555,0,0.018803994917831326
1782187627,error_injection,1,260,leaf,currencyservice,2,3,1,1,411.03760163463795,747.8333333333333,0,0.02485609072375127,488.3611273254113,779.2037414814815,0,0.024760142268051163
1782187627,error_injection,1,260,leaf,shippingservice,2,1,-1,-1,31.944430542413922,30.633333333333333,0,0.022560526315789465,21.02050889573348,31.066666666666666,0,0.02291567164179105
1782187721,error_injection,1,260,leaf,adservice,1,2,1,1,73.93190267570479,100.43333333333334,0,0.022288157894736805,259.93121950765385,97.45605333333333,0,0.09073469302930207
1782187721,error_injection,1,260,leaf,emailservice,3,4,1,1,17.362668963095263,5.699999999999999,0,0.014349999999999736,24.95668457768316,7.598186666666667,0,0.020688690484720124
1782187721,error_injection,1,260,leaf,currencyservice,3,4,1,1,472.6058387286557,773.9333333333333,0,0.02440114194499018,451.54541249920084,769.5085894615196,0,0.03952858201778516
1782187721,error_injection,1,260,leaf,shippingservice,1,2,1,1,15.716723186720378,30.5,0,0.022839062500000007,27.696603108834797,33.93333333333333,0,0.02397419354838708
1782187815,error_injection,1,260,leaf,adservice,2,3,1,1,194.94912932635003,100.43333333333334,0,0.08684782608695642,168.47965575418576,101.06666666666666,0,0.07570967741935468
1782187815,error_injection,1,260,leaf,emailservice,4,3,-1,-1,18.806280818911535,5.0998722435149695,0,0.017300191634727576,16.437334821695764,5.666786678667867,0,0.020674982081840185
1782187815,error_injection,1,260,leaf,currencyservice,4,3,-1,-1,488.633723011373,771.4318230277186,0,0.024863174499532337,502.99963605987597,755.374862768629,0,0.024548273639943347
1782187815,error_injection,1,260,leaf,shippingservice,2,1,-1,-1,20.202617225895782,28.067591172744848,0,0.023444465166234524,20.963140214343237,31.366666666666667,0,0.02207499999999999
1782187909,error_injection,1,260,leaf,adservice,3,3,0,0,115.20711549698396,101.96666666666667,0,0.024179482071713145,102.92288919041798,100.59152638143091,0,0.02381797319347065
1782187909,error_injection,1,260,leaf,emailservice,3,4,1,1,15.001772433319692,6.366666666666667,0,0.011424999999999947,17.240452588364246,5.9885466813334665,0,0.022867735287891464
