timestamp,phase,error_injected,load_level,group,service,r_old,r_new,action,effective_delta,cpu_before,rps_before,err_before,lat_before,cpu_after,rps_after,err_after,lat_after
1782287983,targeted_capacity,0,300,core,cartservice,2,3,1,1,121.66580978392291,151.90031557659398,0,0.024529836768991203,139.4197294787169,151.92580817169898,0,0.024956364337411937
1782288119,targeted_capacity,0,300,core,cartservice,1,2,1,1,88.60754264423407,147.76899333333333,0,0.03194465407407421,100.7229108337245,151.66596033900765,0,0.033196627139698134
1782288255,targeted_capacity,0,300,core,checkoutservice,3,2,-1,-1,76.48048529823126,10.766666666666667,0,0.09964285714285714,61.09116340599731,10.233357845180908,0,0.20800061814997636
1782288391,targeted_capacity,0,300,core,paymentservice,4,4,0,0,19.350062265020238,10.100342267857936,0,0.020745366104982458,20.144788935716466,11.1,0,0.019168749999999988
1782288527,targeted_capacity,0,300,core,frontend,3,2,-1,-1,621.1535944781897,95.38728169577391,0.0,2.0328804347826113,473.21781289190034,95.96666666666667,0.0,2.095280373831775
1782288663,targeted_capacity,0,300,core,paymentservice,3,4,1,1,22.562153905466356,10.099446777311204,0,0.021929959338754842,20.21316269169475,11.366191166807901,0,0.021629992889923795
1782288800,targeted_capacity,0,300,core,checkoutservice,3,2,-1,-1,70.09508127862397,9.633333333333333,0,0.09969127516778523,65.91542364080543,9.133333333333333,0,0.20770000000000033
1782288935,targeted_capacity,0,300,core,productcatalogservice,4,4,0,0,228.2026846468844,550.0333333333333,0,0.018217428571428555,221.5157234928295,549.7333333333333,0,0.022306917885264396
1782289071,targeted_capacity,0,300,core,checkoutservice,1,2,1,1,64.68850320728671,10.468230259713309,0,0.19666638699353273,64.06474294569355,10.066666666666666,0,0.13562500000000122
1782289208,targeted_capacity,0,300,core,frontend,1,2,1,1,538.0727418227904,95.10000000000001,0.0,2.08014705882353,398.7545528922697,96.80000000000001,0.0,0.9934056603773586
1782289344,targeted_capacity,0,300,core,frontend,2,1,-1,-1,603.4729574194954,95.6,0.0,2.2598324022346383,608.481117324196,94.13333333333333,0.0,2.3528124999999993
1782289480,targeted_capacity,0,300,core,paymentservice,3,4,1,1,20.876173504236025,10.598256136843275,0,0.020772146298596996,20.051794732790096,9.333411116296642,0,0.023433312220814708
1782289616,targeted_capacity,0,300,core,frontend,1,2,1,1,610.74977111498,96.7,0.0,0.9932901056676273,568.8763964788027,96.8,0.0,2.2071476510067107
